,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN FLAG,HCN/CRN FLAG,WMO ID
102814,USR0000CTAR,33.3722,-117.3589,279.8,CA,TARGET RANGE CALIFORNIA,,,
102816,USR0000CTE2,34.4806,-118.7556,347.5,CA,TEMESCAL (LPF) CALIFORNIA,,,
102817,USR0000CTEM,34.4833,-118.6,323.1,CA,TEMESCAL CALIFORNIA,,,
102819,USR0000CTHO,39.8644,-122.6097,317.0,CA,THOMES CREEK CALIFORNIA,,,
102820,USR0000CTHS,34.21,-118.87,242.3,CA,THOUSAND OAKS CALIFORNIA,,,
102821,USR0000CTIM,41.6294,-121.2981,1511.8,CA,TIMBER MOUNTAIN CALIFORNIA,,,
102822,USR0000CTM2,33.7625,-117.4828,342.9,CA,TEMESCAL (CNF) CALIFORNIA,,,
102823,USR0000CTOM,37.3761,-119.1783,2748.7,CA,MOUNT TOM CALIFORNIA,,,
102824,USR0000CTRA,37.8339,-122.0669,536.4,CA,LAS TRAMPAS CALIFORNIA,,,
102825,USR0000CTRI,40.7864,-122.8045,1008.3,CA,TRINITY CAMP CALIFORNIA,,,
102826,USR0000CTRM,36.9111,-119.305,469.4,CA,TRIMMER CALIFORNIA,,,
102827,USR0000CTUO,37.8683,-119.3183,2825.5,CA,GAYLOR MEADOW CALIFORNIA,,,
102828,USR0000CUHL,35.8889,-118.6333,1133.9,CA,UHL / HOT SPRINGS,,,
102829,USR0000CUND,40.7219,-123.4953,792.5,CA,UNDERWOOD CALIFORNIA,,,
102830,USR0000CVAL,33.2372,-117.0086,452.0,CA,VALLEY CENTER CALIFORNIA,,,
102831,USR0000CVAN,41.6431,-121.7939,1502.1,CA,VAN BREMMER CALIFORNIA,,,
102832,USR0000CVAY,34.4456,-117.8511,1152.1,CA,VALYERMO CALIFORNIA,,,
102833,USR0000CVND,34.7586,-120.4861,320.0,CA,VANDENBERG CALIFORNIA,,,
102834,USR0000CWAK,38.5653,-119.4592,1658.1,CA,WALKER CALIFORNIA,,,
102835,USR0000CWAL,35.6647,-118.0569,1698.3,CA,WALKER PASS CALIFORNIA,,,
102836,USR0000CWAR,34.5958,-118.5786,1502.7,CA,WARM SPRINGS CALIFORNIA,,,
102838,USR0000CWEA,40.735,-122.9433,640.1,CA,WEAVERVILLE CALIFORNIA,,,
102839,USR0000CWEE,41.4789,-122.4539,893.1,CA,WEED AIRPORT CALIFORNIA,,,
102840,USR0000CWES,40.3067,-120.9,1767.8,CA,WESTWOOD CALIFORNIA,,,
102841,USR0000CWHC,39.3167,-120.8375,1316.7,CA,WHITE CLOUD CALIFORNIA,,,
102842,USR0000CWHH,33.9839,-118.01,289.6,CA,WHITTIER HILLS CALIFORNIA,,,
102843,USR0000CWHT,40.6194,-121.8994,736.7,CA,WHITMORE CALIFORNIA,,,
102844,USR0000CWIL,34.3717,-118.8408,501.4,CA,WILEY RIDGE CALIFORNIA,,,
102845,USR0000CWOF,35.7217,-118.4989,960.1,CA,WOFFORD HEIGHTS CALIFORNIA,,,
102846,USR0000CWOL,36.445,-118.7033,1597.2,CA,WOLVERTON CALIFORNIA,,,
102847,USR0000CWOO,37.9906,-122.6447,426.7,CA,WOODACRE CALIFORNIA,,,
102848,USR0000CWPK,34.5686,-118.7403,1255.8,CA,WHITAKER PEAK CALIFORNIA,,,
102851,USR0000CWWO,37.8511,-119.65,2446.0,CA,WHITE WOLF CALIFORNIA,,,
102852,USR0000CYOL,40.3375,-123.0656,1378.8,CA,YOLLA BOLLA CALIFORNIA,,,
102853,USR0000CYUC,34.1233,-116.4078,993.6,CA,YUCCA VALLEY CALIFORNIA,,,
102854,USR0000CYUR,41.2897,-123.8575,150.9,CA,YUROK CALIFORNIA,,,
104365,USS0019L03S,38.85,-119.94,2370.1,CA,Hagan's Meadow,,,
104366,USS0019L05S,38.61,-119.92,2455.8,CA,Blue Lakes,,,
104367,USS0019L06S,38.51,-119.63,2357.9,CA,Poison Flat,,,
104368,USS0019L07S,38.31,-119.6,2690.5,CA,Sonora Pass,,,
104369,USS0019L08S,38.3,-119.55,2194.0,CA,Leavitt Meadows,,,
104370,USS0019L13S,38.07,-119.23,2878.8,CA,Virginia Lakes Ridge,,,
104371,USS0019L17S,38.44,-119.37,2814.2,CA,Lobdell Lake,,,
104372,USS0019L19S,38.55,-119.8,2671.6,CA,Ebbetts Pass,,,
104373,USS0019L24S,38.92,-119.92,2615.8,CA,Heavenly Valley,,,
104374,USS0019L38S,38.28,-119.61,2931.3,CA,Leavitt Lake,,,
104375,USS0019L39S,38.67,-119.82,1863.9,CA,Spratt Creek,,,
104376,USS0019L40S,38.67,-119.61,2532.9,CA,Monitor Pass,,,
104377,USS0019L41S,38.72,-119.89,2477.7,CA,Burnside Lake,,,
104378,USS0019L42S,38.4,-119.54,2838.6,CA,Summit Meadow,,,
104379,USS0019L43S,38.68,-119.96,2443.6,CA,Forestdale Creek,,,
104380,USS0019L44S,38.84,-119.89,2608.2,CA,Horse Meadow,,,
104381,USS0019L45S,38.69,-119.99,2546.0,CA,Carson Pass,,,
104402,USS0020H01S,41.99,-120.72,1731.3,CA,State Line,,,
104403,USS0020H02S,41.89,-120.75,1575.8,CA,Crowder Flat,,,
104404,USS0020H06S,41.58,-120.3,2142.7,CA,Cedar Pass,,,
104405,USS0020H12S,41.99,-120.18,2243.3,CA,Dismal Swamp,,,
104406,USS0020H13S,41.24,-120.79,1886.7,CA,Adin Mtn,,,
104407,USS0020K03S,39.49,-120.28,1967.8,CA,Independence Creek,,,
104408,USS0020K04S,39.45,-120.29,2134.5,CA,Independence Camp,,,
104409,USS0020K05S,39.43,-120.31,2545.7,CA,Independence Lake,,,
104410,USS0020K13S,39.3,-120.18,1983.9,CA,Truckee #2,,,
104411,USS0020K25S,39.14,-120.22,2028.4,CA,Ward Creek #3,,,
104412,USS0020K27S,39.17,-120.15,2071.7,CA,Tahoe City Cross,,,
104413,USS0020K30S,39.19,-120.26,2447.2,CA,Squaw Valley G.C.,,,
104414,USS0020K31S,39.33,-120.37,2089.4,CA,Css Lab,,,
104415,USS0020L02S,39.0,-120.13,2343.6,CA,Rubicon #2,,,
104416,USS0020L06S,38.85,-120.08,2337.8,CA,Echo Peak,,,
104417,USS0020L10S,38.93,-120.05,1900.7,CA,Fallen Leaf,,,
104625,USW00003102,34.0561,-117.6003,289.3,CA,ONTARIO INTL AP,,,
104627,USW00003104,33.6267,-116.1594,-36.0,CA,DESERT RESORTS RGNL AP,,,
104629,USW00003122,33.8017,-118.3411,27.4,CA,TORRANCE AP,,,
104632,USW00003129,35.05,-118.1667,842.5,CA,MOJAVE MCAS,,,
104633,USW00003131,32.8158,-117.1394,127.1,CA,SAN DIEGO MONTGOMERY FLD,,,
104634,USW00003144,32.8342,-115.5786,-17.7,CA,IMPERIAL CO AP,,,
104636,USW00003154,33.3,-117.35,22.9,CA,CAMP PENDLETON MCAS,,,
104637,USW00003159,34.7411,-118.2117,712.6,CA,LANCASTER WM J FOX FLD,,,
104641,USW00003164,32.6261,-116.4681,805.0,CA,CAMPO ASOS,,,
104642,USW00003166,33.8719,-117.9789,29.3,CA,FULLERTON MUNI AP,,,
104643,USW00003167,33.9228,-118.3342,19.2,CA,HAWTHORNE MUNI AP,,,
104645,USW00003171,33.9519,-117.4386,245.4,CA,RIVERSIDE MUNI AP,,,
104646,USW00003177,33.1281,-117.2794,100.0,CA,CARLSBAD PALOMAR AP,,,
104647,USW00003178,32.5722,-116.9794,157.0,CA,SAN DIEGO BROWN FLD,,,
104648,USW00003179,33.9753,-117.6361,198.1,CA,CHINO AP,,,
104777,USW00004222,40.6508,-122.6067,432.2,CA,REDDING 12 WNW,,CRN,74497.0
105381,USW00023110,36.3333,-119.95,70.7,CA,LEMOORE REEVES NAS,,,74702.0
105384,USW00023114,34.9,-117.8667,705.9,CA,EDWARDS AFB,,,72381.0
105386,USW00023119,33.9,-117.25,462.1,CA,MARCH AFB,,,72286.0
105387,USW00023122,34.1,-117.25,338.9,CA,NORTON AFB,,,
105388,USW00023129,33.8117,-118.1464,9.4,CA,LONG BEACH DAUGHERTY FLD,,,72297.0
105389,USW00023130,34.2097,-118.4892,234.7,CA,VAN NUYS AP,,,
105390,USW00023131,34.5833,-117.3833,869.0,CA,VICTORVILLE SO CA AP,,,
105391,USW00023136,34.2167,-119.0833,23.5,CA,CAMARILLO AP,,,
105393,USW00023152,34.2006,-118.3575,225.9,CA,BURBANK GLENDALE PASADENA AP,,,72288.0
105396,USW00023155,35.4344,-119.0542,149.0,CA,BAKERSFIELD AP,,,72384.0
105397,USW00023156,33.9286,-116.9814,789.7,CA,BEAUMONT #2,,,
105398,USW00023157,37.3711,-118.3581,1250.3,CA,BISHOP AP,,,72480.0
105399,USW00023158,33.6186,-114.7142,120.4,CA,BLYTHE AP,,,
105402,USW00023161,34.8536,-116.7858,584.3,CA,BARSTOW DAGGETT AP,,,
105408,USW00023172,33.6833,-116.1667,-20.1,CA,COACHELLA INDIO CAA,,,
105410,USW00023174,33.9381,-118.3889,29.6,CA,LOS ANGELES INTL AP,,,72295.0
105413,USW00023178,32.8667,-116.4167,1893.1,CA,MT LAGUNA CAA AP,,,
105414,USW00023179,34.7675,-114.6189,271.3,CA,NEEDLES AP,,HCN,
105415,USW00023180,34.4,-118.55,370.0,CA,NEWHALL AP,,,
105416,USW00023181,33.2333,-117.4167,7.9,CA,OCEANSIDE CAA AP,,,
105417,USW00023182,34.6294,-118.0836,769.3,CA,PALMDALE AP,,,72382.0
105421,USW00023187,34.7436,-118.7242,1374.6,CA,SANDBERG,,,72383.0
105422,USW00023188,32.7336,-117.1831,4.6,CA,SAN DIEGO LINDBERGH FLD,GSN,,72290.0
105423,USW00023190,34.4258,-119.8425,2.7,CA,SANTA BARBARA MUNI AP,,,72392.0
105424,USW00023191,33.405,-118.4158,488.3,CA,AVALON CATALINA AP,,,72292.0
105425,USW00023192,35.3333,-116.0833,281.0,CA,SILVER LAKE CAA AP,,,
105428,USW00023196,32.5833,-116.9833,159.4,CA,CHULA VISTA BROWN FLD NAAS,,,
105429,USW00023199,32.8167,-115.6833,-12.8,CA,EL CENTRO NAF,,,72281.0
105430,USW00023202,38.2667,-121.9333,18.0,CA,TRAVIS AFB,,,74516.0
105431,USW00023203,37.3833,-120.5667,60.0,CA,CASTLE AFB,,,72481.0
105432,USW00023206,38.5667,-121.3,39.9,CA,SACRAMENTO MATHER AFB,,,
105433,USW00023208,38.6667,-121.4,25.0,CA,SACRAMENTO MCCLELLAN AFB,,,
105434,USW00023211,38.0667,-122.5167,4.0,CA,HAMILTON AF BASE,,,
105435,USW00023213,38.5039,-122.8103,34.7,CA,SANTA ROSA SONOMA CO AP,,,
105436,USW00023225,39.2775,-120.7103,1608.1,CA,BLUE CANYON AP,,,
105437,USW00023226,39.3167,-120.3333,2194.0,CA,DONNER SUMMIT CAA,,,
105438,USW00023230,37.7214,-122.2208,1.8,CA,OAKLAND METRO INTL AP,,,72493.0
105439,USW00023232,38.5069,-121.495,4.6,CA,SACRAMENTO EXECUTIVE AP,,,72483.0
105440,USW00023233,36.6636,-121.6081,22.6,CA,SALINAS MUNICIPAL AP,,,72593.0
105441,USW00023234,37.6197,-122.3647,2.4,CA,SAN FRANCISCO INTL AP,,,72494.0
105442,USW00023237,37.8892,-121.2258,7.9,CA,STOCKTON METRO AP,,,72492.0
105443,USW00023238,39.1,-122.15,39.0,CA,WILLIAMS CAA AP,,,
105444,USW00023239,37.7333,-122.3167,4.9,CA,ALAMEDA NAS,,,74506.0
105445,USW00023240,37.4,-121.1333,50.0,CA,CROWS LANDING,,,
105446,USW00023241,36.8833,-121.4,71.9,CA,HOLLISTER NAAS,,,
105447,USW00023244,37.4058,-122.0481,11.9,CA,MOFFETT FEDERAL AIRFIELD,,,74509.0
105448,USW00023245,36.6,-121.8667,50.0,CA,MONTEREY NAF,,,72491.0
105449,USW00023246,38.4167,-122.75,42.1,CA,SANTA ROSA NAAS,,,
105450,USW00023248,37.6,-121.3,59.1,CA,VERNALIS NAAS,,,
105451,USW00023249,36.9333,-121.7833,44.2,CA,WATSONVILLE NAAS,,,
105452,USW00023254,37.9917,-122.055,5.5,CA,CONCORD BUCHANAN FLD,,,72495.0
105453,USW00023257,37.2847,-120.5128,46.3,CA,MERCED MUNI AP,,,
105454,USW00023258,37.6242,-120.9506,22.3,CA,MODESTO CITY CO AP,,,
105455,USW00023259,36.5881,-121.8453,50.3,CA,MONTEREY PENINSUL AP,,,
105456,USW00023271,38.5556,-121.4169,11.6,CA,SACRAMENTO 5 ESE,,,
105457,USW00023272,37.7706,-122.4269,45.7,CA,SAN FRANCISCO DWTN,,,
105458,USW00023273,34.8994,-120.4486,73.8,CA,SANTA MARIA PUBLIC AP,,,72394.0
105459,USW00023275,39.1258,-123.2008,183.2,CA,UKIAH MUNI AP,,,
105460,USW00023277,36.9358,-121.7886,48.8,CA,WATSONVILLE MUNI AP,,,
105461,USW00023285,37.6928,-121.8144,119.8,CA,LIVERMORE MUNI AP,,,
105462,USW00023293,37.3592,-121.9239,15.5,CA,SAN JOSE,,,
105563,USW00024213,40.8097,-124.1603,6.1,CA,EUREKA WFO WOODLEY ISLAND,GSN,HCN,72594.0
105564,USW00024214,41.7333,-122.55,767.8,CA,MONTAGUE YREKA MUNI AP,,,
105565,USW00024215,41.3325,-122.3328,1077.5,CA,MT SHASTA,,,
105566,USW00024216,40.1519,-122.2536,107.6,CA,RED BLUFF MUNI AP,,,72591.0
105594,USW00024245,40.9667,-124.1,63.1,CA,ARCATA NAAS,,,
105604,USW00024257,40.5175,-122.2986,151.5,CA,REDDING MUNI AP,,HCN,72592.0
105605,USW00024259,41.7806,-122.4717,803.1,CA,MONTAGUE SISKIYOU CO AP,,,
105608,USW00024283,40.9781,-124.1086,61.0,CA,ARCATA EUREKA AP,,,
105611,USW00024286,41.7803,-124.2367,17.1,CA,CRESCENT CITY MCNAMARA AP,,,
105745,USW00053119,36.3189,-119.6289,75.9,CA,HANFORD MUNI AP,,,
105746,USW00053120,33.0375,-116.9158,424.6,CA,RAMONA AP,,,
105747,USW00053121,33.2194,-117.3494,8.5,CA,OCEANSIDE MUNI AP,,,
105753,USW00053139,36.6019,-117.145,25.6,CA,STOVEPIPE WELLS 1 SW,,CRN,74613.0
105754,USW00053144,34.9883,-117.8647,695.9,CA,EDWARDS AFB NORTH AUX FLD,,,
105758,USW00053150,37.7592,-119.8208,2017.8,CA,YOSEMITE VILLAGE 12 W,,CRN,74503.0
105759,USW00053151,33.4392,-117.1903,347.5,CA,FALLBROOK 5 NE,,CRN,74502.0
105760,USW00053152,34.4142,-119.8797,5.5,CA,SANTA BARBARA 11 W,,CRN,74505.0
105977,USW00093101,33.6667,-117.7333,116.1,CA,EL TORO MCAS,,,69014.0
105979,USW00093103,32.8333,-115.2667,18.0,CA,HOLTVILLE NAAS,,,
105980,USW00093104,35.6875,-117.6931,679.7,CA,CHINA LAKE NAF,,,74612.0
105982,USW00093106,33.7833,-118.05,11.0,CA,LOS ALAMITOS,,,
105983,USW00093107,32.8667,-117.1333,145.4,CA,SAN DIEGO MIRAMAR NAS,,,72293.0
105984,USW00093108,35.1167,-118.15,841.9,CA,MOJAVE MCAS,,,
105985,USW00093110,34.2008,-119.2069,11.0,CA,OXNARD VENTURA CO AP,,,
105986,USW00093111,34.1167,-119.1167,4.0,CA,POINT MUGU NF,,,72391.0
105987,USW00093112,32.7,-117.2,7.9,CA,NORTH ISLAND NAS,,,
105988,USW00093113,33.75,-118.25,13.1,CA,SAN PEDRO NAS,,,
105989,USW00093114,33.7,-117.8333,18.0,CA,TUSTIN MCAF,,,69016.0
105990,USW00093115,32.5667,-117.1167,7.3,CA,IMPERIAL BEACH REAM FLD NAS,,,
105991,USW00093116,33.25,-119.45,153.0,CA,SAN NICOLAS ISLAND,,,72291.0
105992,USW00093117,33.0233,-118.5881,55.5,CA,SAN CLEMENTE IS NAAS,,,
105993,USW00093118,33.2,-115.8333,-68.9,CA,SALTON SEA NAAF,,,
105994,USW00093120,33.6167,-116.1667,-36.0,CA,THERMAL NAF,,,
105995,USW00093121,34.3,-116.1667,643.1,CA,TWENTYNINE PALMS MC,,,69015.0
105997,USW00093124,34.4333,-119.85,4.0,CA,SANTA BARBARA MCAS,,,
105999,USW00093134,34.0511,-118.2353,70.1,CA,LOS ANGELES DWTN USC CAMPUS,,,
106000,USW00093138,33.8281,-116.5053,128.3,CA,PALM SPRINGS RGNL AP,,,
106006,USW00093184,33.68,-117.8664,16.5,CA,SANTA ANA JOHN WAYNE AP,,,
106007,USW00093193,36.78,-119.7194,101.5,CA,FRESNO YOSEMITE INTL AP,GSN,HCN,72389.0
106008,USW00093197,34.0158,-118.4514,53.0,CA,SANTA MONICA MUNI AP,,,
106010,USW00093205,39.1019,-121.5678,18.9,CA,MARYSVILLE YUBA CO AP,,,
106011,USW00093206,35.2372,-120.6414,61.0,CA,SAN LUIS OBISPO AP,,,
106012,USW00093209,35.6697,-120.6283,246.9,CA,PASO ROBLES MUNI AP,,,
106013,USW00093210,39.49,-121.6183,57.9,CA,OROVILLE MUNI AP,,,
106014,USW00093211,37.7333,-122.2,2.1,CA,OAKLAND NAS,,,
106015,USW00093214,34.7167,-120.5667,116.1,CA,VANDENBERG AFB,,,72393.0
106016,USW00093215,34.6667,-120.5833,111.9,CA,VANDENBERG AFB,,,
106017,USW00093216,39.1167,-121.4333,38.1,CA,BEALE AFB,,,
106018,USW00093217,36.6833,-121.7667,43.0,CA,FT ORD,,,
106019,USW00093218,36.0,-121.2333,317.0,CA,JOLON FT HUNTER LIGGETT,,,69002.0
106020,USW00093219,34.55,-120.6167,24.1,CA,VANDENBERG AFB BOATHOUSE SITE,,,
106021,USW00093221,34.5833,-120.6333,100.9,CA,VANDENBERG AFB SUDDEN RCH,,,
106022,USW00093225,38.6956,-121.5897,7.0,CA,SACRAMENTO METRO AP,,,
106023,USW00093226,35.6656,-121.2847,18.0,CA,SAN SIMEON PT PIEDRAS BLANCAS,,,72390.0
106024,USW00093227,38.2103,-122.2847,4.3,CA,NAPA CO AP,,,
106025,USW00093228,37.6542,-122.115,13.1,CA,HAYWARD AIR TERMINAL,,,72585.0
106026,USW00093230,38.8983,-119.9947,1924.5,CA,SOUTH LAKE TAHOE AP,,,
106027,USW00093241,38.3775,-121.9575,33.2,CA,VACAVILLE NUT TREE AP,,,
106028,USW00093242,36.9878,-120.1106,77.1,CA,MADERA MUNI AP,,,
106029,USW00093243,37.2381,-120.8825,23.8,CA,MERCED 23 WSW,,CRN,74507.0
106030,USW00093245,38.3208,-123.0747,19.2,CA,BODEGA 6 WSW,,CRN,74518.0
106226,USW00094299,41.4914,-120.5644,1333.5,CA,ALTURAS MUNI AP,,,
