YearMonth,temp_bins,0
199302,60-69F,1
199302,70-79F,0
199302,80-89F,0
199302,90-99F,0
199302,>100F,0
199303,20-29F,0
199303,30-39F,0
199303,40-49F,1
199303,50-59F,7
199303,60-69F,21
199303,70-79F,2
199303,80-89F,0
199303,90-99F,0
199303,>100F,0
199304,20-29F,0
199304,30-39F,0
199304,40-49F,0
199304,50-59F,3
199304,60-69F,20
199304,70-79F,6
199304,80-89F,1
199304,90-99F,0
199304,>100F,0
199305,20-29F,0
199305,30-39F,0
199305,40-49F,0
199305,50-59F,0
199305,60-69F,15
199305,70-79F,13
199305,80-89F,3
199305,90-99F,0
199305,>100F,0
199306,20-29F,0
199306,30-39F,0
199306,40-49F,0
199306,50-59F,0
199306,60-69F,6
199306,70-79F,8
199306,80-89F,10
199306,90-99F,5
199306,>100F,1
199307,20-29F,0
199307,30-39F,0
199307,40-49F,0
199307,50-59F,0
199307,60-69F,0
199307,70-79F,9
199307,80-89F,20
199307,90-99F,2
199307,>100F,0
199308,20-29F,0
199308,30-39F,0
199308,40-49F,0
199308,50-59F,0
199308,60-69F,1
199308,70-79F,12
199308,80-89F,11
199308,90-99F,6
199308,>100F,1
199309,20-29F,0
199309,30-39F,0
199309,40-49F,0
199309,50-59F,0
199309,60-69F,3
199309,70-79F,9
199309,80-89F,14
199309,90-99F,4
199309,>100F,0
199310,20-29F,0
199310,30-39F,0
199310,40-49F,0
199310,50-59F,1
199310,60-69F,11
199310,70-79F,16
199310,80-89F,3
199310,90-99F,0
199310,>100F,0
199311,20-29F,0
199311,30-39F,0
199311,40-49F,4
199311,50-59F,15
199311,60-69F,4
199311,70-79F,7
199311,80-89F,0
199311,90-99F,0
199311,>100F,0
199312,20-29F,0
199312,30-39F,6
199312,40-49F,7
199312,50-59F,15
199312,60-69F,3
199312,70-79F,0
199312,80-89F,0
199312,90-99F,0
199312,>100F,0
199401,20-29F,0
199401,30-39F,0
199401,40-49F,9
199401,50-59F,17
199401,60-69F,5
199401,70-79F,0
199401,80-89F,0
199401,90-99F,0
199401,>100F,0
199402,20-29F,0
199402,30-39F,0
199402,40-49F,5
199402,50-59F,20
199402,60-69F,3
199402,70-79F,0
199402,80-89F,0
199402,90-99F,0
199402,>100F,0
199403,20-29F,0
199403,30-39F,0
199403,40-49F,0
199403,50-59F,9
199403,60-69F,18
199403,70-79F,4
199403,80-89F,0
199403,90-99F,0
199403,>100F,0
199404,20-29F,0
199404,30-39F,0
199404,40-49F,0
199404,50-59F,5
199404,60-69F,12
199404,70-79F,12
199404,80-89F,1
199404,90-99F,0
199404,>100F,0
199405,20-29F,0
199405,30-39F,0
199405,40-49F,0
199405,50-59F,3
199405,60-69F,16
199405,70-79F,9
199405,80-89F,3
199405,90-99F,0
199405,>100F,0
199406,20-29F,0
199406,30-39F,0
199406,40-49F,0
199406,50-59F,0
199406,60-69F,5
199406,70-79F,12
199406,80-89F,7
199406,90-99F,6
199406,>100F,0
199407,20-29F,0
199407,30-39F,0
199407,40-49F,0
199407,50-59F,0
199407,60-69F,0
199407,70-79F,12
199407,80-89F,15
199407,90-99F,4
199407,>100F,0
199408,20-29F,0
199408,30-39F,0
199408,40-49F,0
199408,50-59F,0
199408,60-69F,0
199408,70-79F,5
199408,80-89F,18
199408,90-99F,8
199408,>100F,0
199409,20-29F,0
199409,30-39F,0
199409,40-49F,0
199409,50-59F,0
199409,60-69F,2
199409,70-79F,11
199409,80-89F,15
199409,90-99F,2
199409,>100F,0
199410,20-29F,0
199410,30-39F,0
199410,40-49F,0
199410,50-59F,1
199410,60-69F,12
199410,70-79F,15
199410,80-89F,3
199410,90-99F,0
199410,>100F,0
199412,20-29F,0
199412,30-39F,1
199412,40-49F,17
199412,50-59F,13
199412,60-69F,0
199412,70-79F,0
199412,80-89F,0
199412,90-99F,0
199412,>100F,0
199501,20-29F,0
199501,30-39F,0
199501,40-49F,10
199501,50-59F,18
199501,60-69F,3
199501,70-79F,0
199501,80-89F,0
199501,90-99F,0
199501,>100F,0
199502,20-29F,0
199502,30-39F,0
199502,40-49F,1
199502,50-59F,19
199502,60-69F,8
199502,70-79F,0
199502,80-89F,0
199502,90-99F,0
199502,>100F,0
199503,20-29F,0
199503,30-39F,0
199503,40-49F,3
199503,50-59F,19
199503,60-69F,9
199503,70-79F,0
199503,80-89F,0
199503,90-99F,0
199503,>100F,0
199504,20-29F,0
199504,30-39F,0
199504,40-49F,0
199504,50-59F,10
199504,60-69F,15
199504,70-79F,5
199504,80-89F,0
199504,90-99F,0
199504,>100F,0
199505,20-29F,0
199505,30-39F,0
199505,40-49F,0
199505,50-59F,6
199505,60-69F,16
199505,70-79F,5
199505,80-89F,4
199505,90-99F,0
199505,>100F,0
199506,20-29F,0
199506,30-39F,0
199506,40-49F,0
199506,50-59F,1
199506,60-69F,10
199506,70-79F,11
199506,80-89F,4
199506,90-99F,4
199506,>100F,0
199507,20-29F,0
199507,30-39F,0
199507,40-49F,0
199507,50-59F,0
199507,60-69F,1
199507,70-79F,14
199507,80-89F,7
199507,90-99F,9
199507,>100F,0
199508,20-29F,0
199508,30-39F,0
199508,40-49F,0
199508,50-59F,0
199508,60-69F,0
199508,70-79F,10
199508,80-89F,14
199508,90-99F,7
199508,>100F,0
199509,20-29F,0
199509,30-39F,0
199509,40-49F,0
199509,50-59F,0
199509,60-69F,3
199509,70-79F,16
199509,80-89F,7
199509,90-99F,4
199509,>100F,0
199510,20-29F,0
199510,30-39F,0
199510,40-49F,0
199510,50-59F,0
199510,60-69F,6
199510,70-79F,19
199510,80-89F,6
199510,90-99F,0
199510,>100F,0
199511,20-29F,0
199511,30-39F,0
199511,40-49F,0
199511,50-59F,0
199511,60-69F,21
199511,70-79F,9
199511,80-89F,0
199511,90-99F,0
199511,>100F,0
199512,20-29F,0
199512,30-39F,0
199512,40-49F,7
199512,50-59F,16
199512,60-69F,8
199512,70-79F,0
199512,80-89F,0
199512,90-99F,0
199512,>100F,0
199601,20-29F,0
199601,30-39F,0
199601,40-49F,10
199601,50-59F,20
199601,60-69F,1
199601,70-79F,0
199601,80-89F,0
199601,90-99F,0
199601,>100F,0
199602,20-29F,0
199602,30-39F,0
199602,40-49F,4
199602,50-59F,13
199602,60-69F,12
199602,70-79F,0
199602,80-89F,0
199602,90-99F,0
199602,>100F,0
199603,20-29F,0
199603,30-39F,0
199603,40-49F,0
199603,50-59F,13
199603,60-69F,13
199603,70-79F,5
199603,80-89F,0
199603,90-99F,0
199603,>100F,0
199604,20-29F,0
199604,30-39F,0
199604,40-49F,0
199604,50-59F,5
199604,60-69F,12
199604,70-79F,10
199604,80-89F,3
199604,90-99F,0
199604,>100F,0
199605,20-29F,0
199605,30-39F,0
199605,40-49F,0
199605,50-59F,0
199605,60-69F,13
199605,70-79F,11
199605,80-89F,6
199605,90-99F,1
199605,>100F,0
199606,20-29F,0
199606,30-39F,0
199606,40-49F,0
199606,50-59F,0
199606,60-69F,4
199606,70-79F,9
199606,80-89F,12
199606,90-99F,5
199606,>100F,0
199607,20-29F,0
199607,30-39F,0
199607,40-49F,0
199607,50-59F,0
199607,60-69F,0
199607,70-79F,3
199607,80-89F,16
199607,90-99F,12
199607,>100F,0
199608,20-29F,0
199608,30-39F,0
199608,40-49F,0
199608,50-59F,0
199608,60-69F,0
199608,70-79F,8
199608,80-89F,7
199608,90-99F,13
199608,>100F,3
199609,20-29F,0
199609,30-39F,0
199609,40-49F,0
199609,50-59F,0
199609,60-69F,2
199609,70-79F,13
199609,80-89F,14
199609,90-99F,1
199609,>100F,0
199610,20-29F,0
199610,30-39F,0
199610,40-49F,1
199610,50-59F,4
199610,60-69F,12
199610,70-79F,7
199610,80-89F,5
199610,90-99F,2
199610,>100F,0
199611,20-29F,0
199611,30-39F,0
199611,40-49F,0
199611,50-59F,15
199611,60-69F,13
199611,70-79F,2
199611,80-89F,0
199611,90-99F,0
199611,>100F,0
199612,20-29F,0
199612,30-39F,0
199612,40-49F,5
199612,50-59F,21
199612,60-69F,5
199612,70-79F,0
199612,80-89F,0
199612,90-99F,0
199612,>100F,0
199701,20-29F,0
199701,30-39F,3
199701,40-49F,10
199701,50-59F,16
199701,60-69F,2
199701,70-79F,0
199701,80-89F,0
199701,90-99F,0
199701,>100F,0
199702,20-29F,0
199702,30-39F,0
199702,40-49F,0
199702,50-59F,20
199702,60-69F,8
199702,70-79F,0
199702,80-89F,0
199702,90-99F,0
199702,>100F,0
199703,20-29F,0
199703,30-39F,0
199703,40-49F,0
199703,50-59F,6
199703,60-69F,16
199703,70-79F,9
199703,80-89F,0
199703,90-99F,0
199703,>100F,0
199704,20-29F,0
199704,30-39F,0
199704,40-49F,0
199704,50-59F,2
199704,60-69F,18
199704,70-79F,9
199704,80-89F,1
199704,90-99F,0
199704,>100F,0
199705,20-29F,0
199705,30-39F,0
199705,40-49F,0
199705,50-59F,0
199705,60-69F,4
199705,70-79F,15
199705,80-89F,10
199705,90-99F,2
199705,>100F,0
199706,20-29F,0
199706,30-39F,0
199706,40-49F,0
199706,50-59F,0
199706,60-69F,7
199706,70-79F,12
199706,80-89F,9
199706,90-99F,2
199706,>100F,0
199707,20-29F,0
199707,30-39F,0
199707,40-49F,0
199707,50-59F,0
199707,60-69F,0
199707,70-79F,4
199707,80-89F,21
199707,90-99F,6
199707,>100F,0
199708,20-29F,0
199708,30-39F,0
199708,40-49F,0
199708,50-59F,0
199708,60-69F,0
199708,70-79F,18
199708,80-89F,9
199708,90-99F,2
199708,>100F,2
199709,20-29F,0
199709,30-39F,0
199709,40-49F,0
199709,50-59F,0
199709,60-69F,0
199709,70-79F,13
199709,80-89F,14
199709,90-99F,3
199709,>100F,0
199710,20-29F,0
199710,30-39F,0
199710,40-49F,0
199710,50-59F,1
199710,60-69F,13
199710,70-79F,14
199710,80-89F,3
199710,90-99F,0
199710,>100F,0
199711,20-29F,0
199711,30-39F,0
199711,40-49F,2
199711,50-59F,15
199711,60-69F,8
199711,70-79F,5
199711,80-89F,0
199711,90-99F,0
199711,>100F,0
199712,20-29F,0
199712,30-39F,1
199712,40-49F,8
199712,50-59F,22
199712,60-69F,0
199712,70-79F,0
199712,80-89F,0
199712,90-99F,0
199712,>100F,0
199801,20-29F,0
199801,30-39F,0
199801,40-49F,10
199801,50-59F,19
199801,60-69F,2
199801,70-79F,0
199801,80-89F,0
199801,90-99F,0
199801,>100F,0
199802,20-29F,0
199802,30-39F,0
199802,40-49F,5
199802,50-59F,23
199802,60-69F,0
199802,70-79F,0
199802,80-89F,0
199802,90-99F,0
199802,>100F,0
199803,20-29F,0
199803,30-39F,0
199803,40-49F,3
199803,50-59F,15
199803,60-69F,13
199803,70-79F,0
199803,80-89F,0
199803,90-99F,0
199803,>100F,0
199804,20-29F,0
199804,30-39F,0
199804,40-49F,0
199804,50-59F,15
199804,60-69F,6
199804,70-79F,8
199804,80-89F,1
199804,90-99F,0
199804,>100F,0
199805,20-29F,0
199805,30-39F,0
199805,40-49F,0
199805,50-59F,13
199805,60-69F,16
199805,70-79F,2
199805,80-89F,0
199805,90-99F,0
199805,>100F,0
199806,20-29F,0
199806,30-39F,0
199806,40-49F,0
199806,50-59F,2
199806,60-69F,13
199806,70-79F,9
199806,80-89F,6
199806,90-99F,0
199806,>100F,0
199807,20-29F,0
199807,30-39F,0
199807,40-49F,0
199807,50-59F,0
199807,60-69F,4
199807,70-79F,7
199807,80-89F,11
199807,90-99F,9
199807,>100F,0
199808,20-29F,0
199808,30-39F,0
199808,40-49F,0
199808,50-59F,0
199808,60-69F,0
199808,70-79F,5
199808,80-89F,11
199808,90-99F,11
199808,>100F,4
199809,20-29F,0
199809,30-39F,0
199809,40-49F,0
199809,50-59F,1
199809,60-69F,6
199809,70-79F,9
199809,80-89F,8
199809,90-99F,6
199809,>100F,0
199810,20-29F,0
199810,30-39F,0
199810,40-49F,0
199810,50-59F,1
199810,60-69F,16
199810,70-79F,14
199810,80-89F,0
199810,90-99F,0
199810,>100F,0
199811,20-29F,0
199811,30-39F,0
199811,40-49F,2
199811,50-59F,14
199811,60-69F,14
199811,70-79F,0
199811,80-89F,0
199811,90-99F,0
199811,>100F,0
199812,20-29F,0
199812,30-39F,2
199812,40-49F,12
199812,50-59F,14
199812,60-69F,3
199812,70-79F,0
199812,80-89F,0
199812,90-99F,0
199812,>100F,0
199901,20-29F,0
199901,30-39F,1
199901,40-49F,6
199901,50-59F,23
199901,60-69F,1
199901,70-79F,0
199901,80-89F,0
199901,90-99F,0
199901,>100F,0
199902,20-29F,0
199902,30-39F,0
199902,40-49F,4
199902,50-59F,19
199902,60-69F,5
199902,70-79F,0
199902,80-89F,0
199902,90-99F,0
199902,>100F,0
199903,20-29F,0
199903,30-39F,0
199903,40-49F,1
199903,50-59F,22
199903,60-69F,8
199903,70-79F,0
199903,80-89F,0
199903,90-99F,0
199903,>100F,0
199904,20-29F,0
199904,30-39F,0
199904,40-49F,0
199904,50-59F,11
199904,60-69F,9
199904,70-79F,8
199904,80-89F,2
199904,90-99F,0
199904,>100F,0
199905,20-29F,0
199905,30-39F,0
199905,40-49F,0
199905,50-59F,5
199905,60-69F,12
199905,70-79F,13
199905,80-89F,1
199905,90-99F,0
199905,>100F,0
199906,20-29F,0
199906,30-39F,0
199906,40-49F,0
199906,50-59F,1
199906,60-69F,5
199906,70-79F,15
199906,80-89F,4
199906,90-99F,5
199906,>100F,0
199907,20-29F,0
199907,30-39F,0
199907,40-49F,0
199907,50-59F,0
199907,60-69F,1
199907,70-79F,17
199907,80-89F,7
199907,90-99F,4
199907,>100F,2
199908,20-29F,0
199908,30-39F,0
199908,40-49F,0
199908,50-59F,0
199908,60-69F,4
199908,70-79F,11
199908,80-89F,9
199908,90-99F,7
199908,>100F,0
199909,20-29F,0
199909,30-39F,0
199909,40-49F,0
199909,50-59F,0
199909,60-69F,1
199909,70-79F,11
199909,80-89F,13
199909,90-99F,5
199909,>100F,0
199910,20-29F,0
199910,30-39F,0
199910,40-49F,0
199910,50-59F,0
199910,60-69F,7
199910,70-79F,14
199910,80-89F,10
199910,90-99F,0
199910,>100F,0
199911,20-29F,0
199911,30-39F,0
199911,40-49F,0
199911,50-59F,13
199911,60-69F,13
199911,70-79F,4
199911,80-89F,0
199911,90-99F,0
199911,>100F,0
199912,20-29F,0
199912,30-39F,0
199912,40-49F,2
199912,50-59F,23
199912,60-69F,6
199912,70-79F,0
199912,80-89F,0
199912,90-99F,0
199912,>100F,0
200001,20-29F,0
200001,30-39F,0
200001,40-49F,5
200001,50-59F,24
200001,60-69F,2
200001,70-79F,0
200001,80-89F,0
200001,90-99F,0
200001,>100F,0
200002,20-29F,0
200002,30-39F,0
200002,40-49F,2
200002,50-59F,24
200002,60-69F,3
200002,70-79F,0
200002,80-89F,0
200002,90-99F,0
200002,>100F,0
200003,20-29F,0
200003,30-39F,0
200003,40-49F,3
200003,50-59F,7
200003,60-69F,16
200003,70-79F,5
200003,80-89F,0
200003,90-99F,0
200003,>100F,0
200004,20-29F,0
200004,30-39F,0
200004,40-49F,0
200004,50-59F,2
200004,60-69F,15
200004,70-79F,10
200004,80-89F,3
200004,90-99F,0
200004,>100F,0
200005,20-29F,0
200005,30-39F,0
200005,40-49F,0
200005,50-59F,4
200005,60-69F,10
200005,70-79F,10
200005,80-89F,3
200005,90-99F,4
200005,>100F,0
200006,20-29F,0
200006,30-39F,0
200006,40-49F,0
200006,50-59F,0
200006,60-69F,5
200006,70-79F,9
200006,80-89F,8
200006,90-99F,6
200006,>100F,2
200007,20-29F,0
200007,30-39F,0
200007,40-49F,0
200007,50-59F,0
200007,60-69F,7
200007,70-79F,7
200007,80-89F,12
200007,90-99F,5
200007,>100F,0
200008,20-29F,0
200008,30-39F,0
200008,40-49F,0
200008,50-59F,0
200008,60-69F,1
200008,70-79F,9
200008,80-89F,13
200008,90-99F,8
200008,>100F,0
200009,20-29F,0
200009,30-39F,0
200009,40-49F,0
200009,50-59F,0
200009,60-69F,6
200009,70-79F,5
200009,80-89F,14
200009,90-99F,5
200009,>100F,0
200011,20-29F,0
200011,30-39F,0
200011,40-49F,4
200011,50-59F,19
200011,60-69F,7
200011,70-79F,0
200011,80-89F,0
200011,90-99F,0
200011,>100F,0
200012,20-29F,0
200012,30-39F,0
200012,40-49F,3
200012,50-59F,25
200012,60-69F,3
200012,70-79F,0
200012,80-89F,0
200012,90-99F,0
200012,>100F,0
200101,20-29F,0
200101,30-39F,0
200101,40-49F,9
200101,50-59F,21
200101,60-69F,1
200101,70-79F,0
200101,80-89F,0
200101,90-99F,0
200101,>100F,0
200102,20-29F,0
200102,30-39F,0
200102,40-49F,7
200102,50-59F,17
200102,60-69F,4
200102,70-79F,0
200102,80-89F,0
200102,90-99F,0
200102,>100F,0
200103,20-29F,0
200103,30-39F,0
200103,40-49F,1
200103,50-59F,7
200103,60-69F,14
200103,70-79F,9
200103,80-89F,0
200103,90-99F,0
200103,>100F,0
200104,20-29F,0
200104,30-39F,0
200104,40-49F,0
200104,50-59F,11
200104,60-69F,12
200104,70-79F,5
200104,80-89F,2
200104,90-99F,0
200104,>100F,0
200105,20-29F,0
200105,30-39F,0
200105,40-49F,0
200105,50-59F,0
200105,60-69F,3
200105,70-79F,8
200105,80-89F,12
200105,90-99F,8
200105,>100F,0
200106,20-29F,0
200106,30-39F,0
200106,40-49F,0
200106,50-59F,0
200106,60-69F,1
200106,70-79F,11
200106,80-89F,7
200106,90-99F,11
200106,>100F,0
200107,20-29F,0
200107,30-39F,0
200107,40-49F,0
200107,50-59F,0
200107,60-69F,3
200107,70-79F,9
200107,80-89F,14
200107,90-99F,3
200107,>100F,2
200108,20-29F,0
200108,30-39F,0
200108,40-49F,0
200108,50-59F,0
200108,60-69F,0
200108,70-79F,10
200108,80-89F,14
200108,90-99F,7
200108,>100F,0
200109,20-29F,0
200109,30-39F,0
200109,40-49F,0
200109,50-59F,0
200109,60-69F,2
200109,70-79F,11
200109,80-89F,16
200109,90-99F,1
200109,>100F,0
200110,20-29F,0
200110,30-39F,0
200110,40-49F,0
200110,50-59F,0
200110,60-69F,9
200110,70-79F,13
200110,80-89F,6
200110,90-99F,3
200110,>100F,0
200111,20-29F,0
200111,30-39F,0
200111,40-49F,1
200111,50-59F,8
200111,60-69F,17
200111,70-79F,4
200111,80-89F,0
200111,90-99F,0
200111,>100F,0
200112,20-29F,0
200112,30-39F,0
200112,40-49F,9
200112,50-59F,22
200112,60-69F,0
200112,70-79F,0
200112,80-89F,0
200112,90-99F,0
200112,>100F,0
200201,20-29F,0
200201,30-39F,0
200201,40-49F,12
200201,50-59F,18
200201,60-69F,1
200201,70-79F,0
200201,80-89F,0
200201,90-99F,0
200201,>100F,0
200202,20-29F,0
200202,30-39F,0
200202,40-49F,2
200202,50-59F,14
200202,60-69F,11
200202,70-79F,1
200202,80-89F,0
200202,90-99F,0
200202,>100F,0
200203,20-29F,0
200203,30-39F,0
200203,40-49F,1
200203,50-59F,17
200203,60-69F,8
200203,70-79F,5
200203,80-89F,0
200203,90-99F,0
200203,>100F,0
200204,20-29F,0
200204,30-39F,0
200204,40-49F,0
200204,50-59F,12
200204,60-69F,10
200204,70-79F,6
200204,80-89F,2
200204,90-99F,0
200204,>100F,0
200205,20-29F,0
200205,30-39F,0
200205,40-49F,0
200205,50-59F,2
200205,60-69F,9
200205,70-79F,14
200205,80-89F,5
200205,90-99F,1
200205,>100F,0
200206,20-29F,0
200206,30-39F,0
200206,40-49F,0
200206,50-59F,0
200206,60-69F,4
200206,70-79F,15
200206,80-89F,7
200206,90-99F,4
200206,>100F,0
200207,20-29F,0
200207,30-39F,0
200207,40-49F,0
200207,50-59F,0
200207,60-69F,0
200207,70-79F,9
200207,80-89F,14
200207,90-99F,6
200207,>100F,2
200208,20-29F,0
200208,30-39F,0
200208,40-49F,0
200208,50-59F,0
200208,60-69F,1
200208,70-79F,11
200208,80-89F,10
200208,90-99F,9
200208,>100F,0
200209,20-29F,0
200209,30-39F,0
200209,40-49F,0
200209,50-59F,0
200209,60-69F,3
200209,70-79F,8
200209,80-89F,8
200209,90-99F,11
200209,>100F,0
200210,20-29F,0
200210,30-39F,0
200210,40-49F,0
200210,50-59F,2
200210,60-69F,10
200210,70-79F,13
200210,80-89F,6
200210,90-99F,0
200210,>100F,0
200211,20-29F,0
200211,30-39F,0
200211,40-49F,0
200211,50-59F,8
200211,60-69F,22
200211,70-79F,0
200211,80-89F,0
200211,90-99F,0
200211,>100F,0
200212,20-29F,0
200212,30-39F,0
200212,40-49F,7
200212,50-59F,22
200212,60-69F,2
200212,70-79F,0
200212,80-89F,0
200212,90-99F,0
200212,>100F,0
200301,20-29F,0
200301,30-39F,0
200301,40-49F,4
200301,50-59F,21
200301,60-69F,6
200301,70-79F,0
200301,80-89F,0
200301,90-99F,0
200301,>100F,0
200302,20-29F,0
200302,30-39F,0
200302,40-49F,1
200302,50-59F,24
200302,60-69F,3
200302,70-79F,0
200302,80-89F,0
200302,90-99F,0
200302,>100F,0
200303,20-29F,0
200303,30-39F,0
200303,40-49F,0
200303,50-59F,8
200303,60-69F,19
200303,70-79F,4
200303,80-89F,0
200303,90-99F,0
200303,>100F,0
200304,20-29F,0
200304,30-39F,0
200304,40-49F,0
200304,50-59F,16
200304,60-69F,12
200304,70-79F,2
200304,80-89F,0
200304,90-99F,0
200304,>100F,0
200305,20-29F,0
200305,30-39F,0
200305,40-49F,0
200305,50-59F,2
200305,60-69F,11
200305,70-79F,10
200305,80-89F,5
200305,90-99F,3
200305,>100F,0
200306,20-29F,0
200306,30-39F,0
200306,40-49F,0
200306,50-59F,0
200306,60-69F,3
200306,70-79F,15
200306,80-89F,7
200306,90-99F,5
200306,>100F,0
200307,20-29F,0
200307,30-39F,0
200307,40-49F,0
200307,50-59F,0
200307,60-69F,1
200307,70-79F,1
200307,80-89F,12
200307,90-99F,16
200307,>100F,1
200308,20-29F,0
200308,30-39F,0
200308,40-49F,0
200308,50-59F,0
200308,60-69F,0
200308,70-79F,10
200308,80-89F,16
200308,90-99F,5
200308,>100F,0
200309,20-29F,0
200309,30-39F,0
200309,40-49F,0
200309,50-59F,0
200309,60-69F,2
200309,70-79F,13
200309,80-89F,5
200309,90-99F,10
200309,>100F,0
200310,20-29F,0
200310,30-39F,0
200310,40-49F,1
200310,50-59F,1
200310,60-69F,1
200310,70-79F,16
200310,80-89F,12
200310,90-99F,0
200310,>100F,0
200311,20-29F,0
200311,30-39F,0
200311,40-49F,1
200311,50-59F,21
200311,60-69F,8
200311,70-79F,0
200311,80-89F,0
200311,90-99F,0
200311,>100F,0
200312,20-29F,0
200312,30-39F,0
200312,40-49F,11
200312,50-59F,18
200312,60-69F,2
200312,70-79F,0
200312,80-89F,0
200312,90-99F,0
200312,>100F,0
200401,20-29F,0
200401,30-39F,0
200401,40-49F,16
200401,50-59F,14
200401,60-69F,1
200401,70-79F,0
200401,80-89F,0
200401,90-99F,0
200401,>100F,0
200402,20-29F,0
200402,30-39F,0
200402,40-49F,4
200402,50-59F,23
200402,60-69F,2
200402,70-79F,0
200402,80-89F,0
200402,90-99F,0
200402,>100F,0
200403,20-29F,0
200403,30-39F,0
200403,40-49F,1
200403,50-59F,4
200403,60-69F,11
200403,70-79F,10
200403,80-89F,2
200403,90-99F,0
200403,>100F,0
200404,20-29F,0
200404,30-39F,0
200404,40-49F,0
200404,50-59F,6
200404,60-69F,9
200404,70-79F,10
200404,80-89F,4
200404,90-99F,1
200404,>100F,0
200405,20-29F,0
200405,30-39F,0
200405,40-49F,0
200405,50-59F,0
200405,60-69F,13
200405,70-79F,12
200405,80-89F,5
200405,90-99F,1
200405,>100F,0
200406,20-29F,0
200406,30-39F,0
200406,40-49F,0
200406,50-59F,0
200406,60-69F,2
200406,70-79F,18
200406,80-89F,8
200406,90-99F,2
200406,>100F,0
200407,20-29F,0
200407,30-39F,0
200407,40-49F,0
200407,50-59F,0
200407,60-69F,0
200407,70-79F,8
200407,80-89F,20
200407,90-99F,3
200407,>100F,0
200408,20-29F,0
200408,30-39F,0
200408,40-49F,0
200408,50-59F,0
200408,60-69F,1
200408,70-79F,11
200408,80-89F,9
200408,90-99F,10
200408,>100F,0
200409,20-29F,0
200409,30-39F,0
200409,40-49F,0
200409,50-59F,0
200409,60-69F,5
200409,70-79F,5
200409,80-89F,13
200409,90-99F,7
200409,>100F,0
200410,20-29F,0
200410,30-39F,0
200410,40-49F,0
200410,50-59F,8
200410,60-69F,10
200410,70-79F,6
200410,80-89F,7
200410,90-99F,0
200410,>100F,0
200411,20-29F,0
200411,30-39F,0
200411,40-49F,3
200411,50-59F,17
200411,60-69F,10
200411,70-79F,0
200411,80-89F,0
200411,90-99F,0
200411,>100F,0
200412,20-29F,0
200412,30-39F,0
200412,40-49F,2
200412,50-59F,28
200412,60-69F,1
200412,70-79F,0
200412,80-89F,0
200412,90-99F,0
200412,>100F,0
200501,20-29F,0
200501,30-39F,0
200501,40-49F,18
200501,50-59F,13
200501,60-69F,0
200501,70-79F,0
200501,80-89F,0
200501,90-99F,0
200501,>100F,0
200502,20-29F,0
200502,30-39F,0
200502,40-49F,3
200502,50-59F,19
200502,60-69F,6
200502,70-79F,0
200502,80-89F,0
200502,90-99F,0
200502,>100F,0
200503,20-29F,0
200503,30-39F,0
200503,40-49F,0
200503,50-59F,13
200503,60-69F,14
200503,70-79F,4
200503,80-89F,0
200503,90-99F,0
200503,>100F,0
200504,20-29F,0
200504,30-39F,0
200504,40-49F,0
200504,50-59F,8
200504,60-69F,15
200504,70-79F,7
200504,80-89F,0
200504,90-99F,0
200504,>100F,0
200505,20-29F,0
200505,30-39F,0
200505,40-49F,0
200505,50-59F,2
200505,60-69F,16
200505,70-79F,8
200505,80-89F,5
200505,90-99F,0
200505,>100F,0
200506,20-29F,0
200506,30-39F,0
200506,40-49F,0
200506,50-59F,0
200506,60-69F,8
200506,70-79F,15
200506,80-89F,5
200506,90-99F,2
200506,>100F,0
200507,20-29F,0
200507,30-39F,0
200507,40-49F,0
200507,50-59F,0
200507,60-69F,0
200507,70-79F,4
200507,80-89F,10
200507,90-99F,17
200507,>100F,0
200508,20-29F,0
200508,30-39F,0
200508,40-49F,0
200508,50-59F,0
200508,60-69F,0
200508,70-79F,4
200508,80-89F,12
200508,90-99F,15
200508,>100F,0
200509,20-29F,0
200509,30-39F,0
200509,40-49F,0
200509,50-59F,0
200509,60-69F,1
200509,70-79F,16
200509,80-89F,13
200509,90-99F,0
200509,>100F,0
200510,20-29F,0
200510,30-39F,0
200510,40-49F,0
200510,50-59F,0
200510,60-69F,13
200510,70-79F,10
200510,80-89F,8
200510,90-99F,0
200510,>100F,0
200511,20-29F,0
200511,30-39F,0
200511,40-49F,0
200511,50-59F,9
200511,60-69F,17
200511,70-79F,4
200511,80-89F,0
200511,90-99F,0
200511,>100F,0
200512,20-29F,0
200512,30-39F,1
200512,40-49F,3
200512,50-59F,24
200512,60-69F,3
200512,70-79F,0
200512,80-89F,0
200512,90-99F,0
200512,>100F,0
200601,20-29F,0
200601,30-39F,0
200601,40-49F,3
200601,50-59F,27
200601,60-69F,1
200601,70-79F,0
200601,80-89F,0
200601,90-99F,0
200601,>100F,0
200602,20-29F,0
200602,30-39F,0
200602,40-49F,3
200602,50-59F,13
200602,60-69F,12
200602,70-79F,0
200602,80-89F,0
200602,90-99F,0
200602,>100F,0
200603,20-29F,0
200603,30-39F,0
200603,40-49F,4
200603,50-59F,24
200603,60-69F,3
200603,70-79F,0
200603,80-89F,0
200603,90-99F,0
200603,>100F,0
200604,20-29F,0
200604,30-39F,0
200604,40-49F,0
200604,50-59F,16
200604,60-69F,8
200604,70-79F,4
200604,80-89F,2
200604,90-99F,0
200604,>100F,0
200605,20-29F,0
200605,30-39F,0
200605,40-49F,0
200605,50-59F,0
200605,60-69F,9
