,YearMonth,temp_bins,0
0,198001,20-29F,0
1,198001,30-39F,0
2,198001,40-49F,8
3,198001,50-59F,20
4,198001,60-69F,3
5,198001,70-79F,0
6,198001,80-89F,0
7,198001,90-99F,0
8,198001,>100F,0
9,198002,20-29F,0
10,198002,30-39F,0
11,198002,40-49F,0
12,198002,50-59F,20
13,198002,60-69F,9
14,198002,70-79F,0
15,198002,80-89F,0
16,198002,90-99F,0
17,198002,>100F,0
18,198003,20-29F,0
19,198003,30-39F,0
20,198003,40-49F,0
21,198003,50-59F,11
22,198003,60-69F,19
23,198003,70-79F,1
24,198003,80-89F,0
25,198003,90-99F,0
26,198003,>100F,0
27,198004,20-29F,0
28,198004,30-39F,0
29,198004,40-49F,0
30,198004,50-59F,6
31,198004,60-69F,13
32,198004,70-79F,8
33,198004,80-89F,3
34,198004,90-99F,0
35,198004,>100F,0
36,198005,20-29F,0
37,198005,30-39F,0
38,198005,40-49F,0
39,198005,50-59F,2
40,198005,60-69F,13
41,198005,70-79F,12
42,198005,80-89F,3
43,198005,90-99F,1
44,198005,>100F,0
45,198006,20-29F,0
46,198006,30-39F,0
47,198006,40-49F,0
48,198006,50-59F,0
49,198006,60-69F,8
50,198006,70-79F,12
51,198006,80-89F,8
52,198006,90-99F,2
53,198006,>100F,0
54,198007,20-29F,0
55,198007,30-39F,0
56,198007,40-49F,0
57,198007,50-59F,0
58,198007,60-69F,1
59,198007,70-79F,9
60,198007,80-89F,7
61,198007,90-99F,9
62,198007,>100F,5
63,198008,20-29F,0
64,198008,30-39F,0
65,198008,40-49F,0
66,198008,50-59F,0
67,198008,60-69F,0
68,198008,70-79F,7
69,198008,80-89F,16
70,198008,90-99F,7
71,198008,>100F,1
72,198009,20-29F,0
73,198009,30-39F,0
74,198009,40-49F,0
75,198009,50-59F,0
76,198009,60-69F,1
77,198009,70-79F,10
78,198009,80-89F,15
79,198009,90-99F,4
80,198009,>100F,0
81,198010,20-29F,0
82,198010,30-39F,0
83,198010,40-49F,0
84,198010,50-59F,0
85,198010,60-69F,9
86,198010,70-79F,12
87,198010,80-89F,1
88,198010,90-99F,7
89,198010,>100F,2
90,198011,20-29F,0
91,198011,30-39F,0
92,198011,40-49F,0
93,198011,50-59F,7
94,198011,60-69F,17
95,198011,70-79F,6
96,198011,80-89F,0
97,198011,90-99F,0
98,198011,>100F,0
99,198012,20-29F,0
100,198012,30-39F,0
101,198012,40-49F,5
102,198012,50-59F,23
103,198012,60-69F,3
104,198012,70-79F,0
105,198012,80-89F,0
106,198012,90-99F,0
107,198012,>100F,0
108,198101,20-29F,0
109,198101,30-39F,0
110,198101,40-49F,9
111,198101,50-59F,16
112,198101,60-69F,6
113,198101,70-79F,0
114,198101,80-89F,0
115,198101,90-99F,0
116,198101,>100F,0
117,198102,20-29F,0
118,198102,30-39F,0
119,198102,40-49F,1
120,198102,50-59F,14
121,198102,60-69F,13
122,198102,70-79F,0
123,198102,80-89F,0
124,198102,90-99F,0
125,198102,>100F,0
126,198103,20-29F,0
127,198103,30-39F,0
128,198103,40-49F,0
129,198103,50-59F,14
130,198103,60-69F,16
131,198103,70-79F,1
132,198103,80-89F,0
133,198103,90-99F,0
134,198103,>100F,0
135,198104,20-29F,0
136,198104,30-39F,0
137,198104,40-49F,0
138,198104,50-59F,2
139,198104,60-69F,13
140,198104,70-79F,11
141,198104,80-89F,2
142,198104,90-99F,2
143,198104,>100F,0
144,198105,20-29F,0
145,198105,30-39F,0
146,198105,40-49F,0
147,198105,50-59F,0
148,198105,60-69F,9
149,198105,70-79F,10
150,198105,80-89F,12
151,198105,90-99F,0
152,198105,>100F,0
153,198106,20-29F,0
154,198106,30-39F,0
155,198106,40-49F,0
156,198106,50-59F,0
157,198106,60-69F,0
158,198106,70-79F,4
159,198106,80-89F,12
160,198106,90-99F,10
161,198106,>100F,4
162,198107,20-29F,0
163,198107,30-39F,0
164,198107,40-49F,0
165,198107,50-59F,0
166,198107,60-69F,0
167,198107,70-79F,2
168,198107,80-89F,15
169,198107,90-99F,14
170,198107,>100F,0
171,198108,20-29F,0
172,198108,30-39F,0
173,198108,40-49F,0
174,198108,50-59F,0
175,198108,60-69F,0
176,198108,70-79F,8
177,198108,80-89F,13
178,198108,90-99F,7
179,198108,>100F,3
180,198109,20-29F,0
181,198109,30-39F,0
182,198109,40-49F,0
183,198109,50-59F,0
184,198109,60-69F,0
185,198109,70-79F,10
186,198109,80-89F,18
187,198109,90-99F,2
188,198109,>100F,0
189,198110,20-29F,0
190,198110,30-39F,0
191,198110,40-49F,0
192,198110,50-59F,1
193,198110,60-69F,15
194,198110,70-79F,14
195,198110,80-89F,1
196,198110,90-99F,0
197,198110,>100F,0
198,198111,20-29F,0
199,198111,30-39F,0
200,198111,40-49F,1
201,198111,50-59F,8
202,198111,60-69F,19
203,198111,70-79F,2
204,198111,80-89F,0
205,198111,90-99F,0
206,198111,>100F,0
207,198112,20-29F,0
208,198112,30-39F,0
209,198112,40-49F,4
210,198112,50-59F,24
211,198112,60-69F,3
212,198112,70-79F,0
213,198112,80-89F,0
214,198112,90-99F,0
215,198112,>100F,0
216,198201,20-29F,0
217,198201,30-39F,0
218,198201,40-49F,20
219,198201,50-59F,10
220,198201,60-69F,1
221,198201,70-79F,0
222,198201,80-89F,0
223,198201,90-99F,0
224,198201,>100F,0
225,198202,20-29F,0
226,198202,30-39F,0
227,198202,40-49F,2
228,198202,50-59F,13
229,198202,60-69F,13
230,198202,70-79F,0
231,198202,80-89F,0
232,198202,90-99F,0
233,198202,>100F,0
234,198203,20-29F,0
235,198203,30-39F,0
236,198203,40-49F,2
237,198203,50-59F,20
238,198203,60-69F,9
239,198203,70-79F,0
240,198203,80-89F,0
241,198203,90-99F,0
242,198203,>100F,0
243,198204,20-29F,0
244,198204,30-39F,0
245,198204,40-49F,1
246,198204,50-59F,8
247,198204,60-69F,11
248,198204,70-79F,10
249,198204,80-89F,0
250,198204,90-99F,0
251,198204,>100F,0
252,198205,20-29F,0
253,198205,30-39F,0
254,198205,40-49F,0
255,198205,50-59F,0
256,198205,60-69F,9
257,198205,70-79F,13
258,198205,80-89F,7
259,198205,90-99F,2
260,198205,>100F,0
261,198206,20-29F,0
262,198206,30-39F,0
263,198206,40-49F,0
264,198206,50-59F,0
265,198206,60-69F,11
266,198206,70-79F,13
267,198206,80-89F,5
268,198206,90-99F,1
269,198206,>100F,0
270,198207,20-29F,0
271,198207,30-39F,0
272,198207,40-49F,0
273,198207,50-59F,0
274,198207,60-69F,1
275,198207,70-79F,5
276,198207,80-89F,17
277,198207,90-99F,8
278,198207,>100F,0
279,198208,20-29F,0
280,198208,30-39F,0
281,198208,40-49F,0
282,198208,50-59F,0
283,198208,60-69F,1
284,198208,70-79F,8
285,198208,80-89F,18
286,198208,90-99F,4
287,198208,>100F,0
288,198209,20-29F,0
289,198209,30-39F,0
290,198209,40-49F,0
291,198209,50-59F,0
292,198209,60-69F,4
293,198209,70-79F,11
294,198209,80-89F,11
295,198209,90-99F,4
296,198209,>100F,0
297,198210,20-29F,0
298,198210,30-39F,0
299,198210,40-49F,0
300,198210,50-59F,1
301,198210,60-69F,8
302,198210,70-79F,19
303,198210,80-89F,3
304,198210,90-99F,0
305,198210,>100F,0
306,198211,20-29F,0
307,198211,30-39F,0
308,198211,40-49F,10
309,198211,50-59F,14
310,198211,60-69F,6
311,198211,70-79F,0
312,198211,80-89F,0
313,198211,90-99F,0
314,198211,>100F,0
315,198212,20-29F,0
316,198212,30-39F,0
317,198212,40-49F,10
318,198212,50-59F,21
319,198212,60-69F,0
320,198212,70-79F,0
321,198212,80-89F,0
322,198212,90-99F,0
323,198212,>100F,0
324,198301,20-29F,0
325,198301,30-39F,3
326,198301,40-49F,11
327,198301,50-59F,16
328,198301,60-69F,1
329,198301,70-79F,0
330,198301,80-89F,0
331,198301,90-99F,0
332,198301,>100F,0
333,198302,20-29F,0
334,198302,30-39F,0
335,198302,40-49F,2
336,198302,50-59F,21
337,198302,60-69F,5
338,198302,70-79F,0
339,198302,80-89F,0
340,198302,90-99F,0
341,198302,>100F,0
342,198303,20-29F,0
343,198303,30-39F,0
344,198303,40-49F,2
345,198303,50-59F,16
346,198303,60-69F,13
347,198303,70-79F,0
348,198303,80-89F,0
349,198303,90-99F,0
350,198303,>100F,0
351,198304,20-29F,0
352,198304,30-39F,0
353,198304,40-49F,0
354,198304,50-59F,11
355,198304,60-69F,17
356,198304,70-79F,2
357,198304,80-89F,0
358,198304,90-99F,0
359,198304,>100F,0
360,198305,20-29F,0
361,198305,30-39F,0
362,198305,40-49F,0
363,198305,50-59F,1
364,198305,60-69F,14
365,198305,70-79F,7
366,198305,80-89F,9
367,198305,90-99F,0
368,198305,>100F,0
369,198306,20-29F,0
370,198306,30-39F,0
371,198306,40-49F,0
372,198306,50-59F,0
373,198306,60-69F,4
374,198306,70-79F,10
375,198306,80-89F,12
376,198306,90-99F,4
377,198306,>100F,0
378,198307,20-29F,0
379,198307,30-39F,0
380,198307,40-49F,0
381,198307,50-59F,0
382,198307,60-69F,3
383,198307,70-79F,9
384,198307,80-89F,12
385,198307,90-99F,5
386,198307,>100F,2
387,198308,20-29F,0
388,198308,30-39F,0
389,198308,40-49F,0
390,198308,50-59F,0
391,198308,60-69F,0
392,198308,70-79F,10
393,198308,80-89F,10
394,198308,90-99F,10
395,198308,>100F,1
396,198309,20-29F,0
397,198309,30-39F,0
398,198309,40-49F,0
399,198309,50-59F,0
400,198309,60-69F,1
401,198309,70-79F,8
402,198309,80-89F,12
403,198309,90-99F,9
404,198309,>100F,0
405,198310,20-29F,0
406,198310,30-39F,0
407,198310,40-49F,0
408,198310,50-59F,0
409,198310,60-69F,4
410,198310,70-79F,19
411,198310,80-89F,8
412,198310,90-99F,0
413,198310,>100F,0
414,198311,20-29F,0
415,198311,30-39F,1
416,198311,40-49F,3
417,198311,50-59F,16
418,198311,60-69F,7
419,198311,70-79F,3
420,198311,80-89F,0
421,198311,90-99F,0
422,198311,>100F,0
423,198312,20-29F,0
424,198312,30-39F,0
425,198312,40-49F,3
426,198312,50-59F,26
427,198312,60-69F,2
428,198312,70-79F,0
429,198312,80-89F,0
430,198312,90-99F,0
431,198312,>100F,0
432,198401,20-29F,0
433,198401,30-39F,0
434,198401,40-49F,16
435,198401,50-59F,9
436,198401,60-69F,6
437,198401,70-79F,0
438,198401,80-89F,0
439,198401,90-99F,0
440,198401,>100F,0
441,198402,20-29F,0
442,198402,30-39F,0
443,198402,40-49F,2
444,198402,50-59F,19
445,198402,60-69F,8
446,198402,70-79F,0
447,198402,80-89F,0
448,198402,90-99F,0
449,198402,>100F,0
450,198403,20-29F,0
451,198403,30-39F,0
452,198403,40-49F,0
453,198403,50-59F,4
454,198403,60-69F,21
455,198403,70-79F,6
456,198403,80-89F,0
457,198403,90-99F,0
458,198403,>100F,0
459,198404,20-29F,0
460,198404,30-39F,0
461,198404,40-49F,0
462,198404,50-59F,4
463,198404,60-69F,20
464,198404,70-79F,5
465,198404,80-89F,1
466,198404,90-99F,0
467,198404,>100F,0
468,198405,20-29F,0
469,198405,30-39F,0
470,198405,40-49F,0
471,198405,50-59F,0
472,198405,60-69F,7
473,198405,70-79F,9
474,198405,80-89F,11
475,198405,90-99F,4
476,198405,>100F,0
477,198406,20-29F,0
478,198406,30-39F,0
479,198406,40-49F,0
480,198406,50-59F,0
481,198406,60-69F,4
482,198406,70-79F,8
483,198406,80-89F,12
484,198406,90-99F,6
485,198406,>100F,0
486,198407,20-29F,0
487,198407,30-39F,0
488,198407,40-49F,0
489,198407,50-59F,0
490,198407,60-69F,0
491,198407,70-79F,5
492,198407,80-89F,5
493,198407,90-99F,19
494,198407,>100F,2
495,198408,20-29F,0
496,198408,30-39F,0
497,198408,40-49F,0
498,198408,50-59F,0
499,198408,60-69F,0
500,198408,70-79F,5
501,198408,80-89F,15
502,198408,90-99F,9
503,198408,>100F,2
504,198409,20-29F,0
505,198409,30-39F,0
506,198409,40-49F,0
507,198409,50-59F,0
508,198409,60-69F,0
509,198409,70-79F,4
510,198409,80-89F,10
511,198409,90-99F,15
512,198409,>100F,1
513,198410,20-29F,0
514,198410,30-39F,0
515,198410,40-49F,0
516,198410,50-59F,2
517,198410,60-69F,12
518,198410,70-79F,14
519,198410,80-89F,3
520,198410,90-99F,0
521,198410,>100F,0
522,198411,20-29F,0
523,198411,30-39F,0
524,198411,40-49F,1
525,198411,50-59F,20
526,198411,60-69F,9
527,198411,70-79F,0
528,198411,80-89F,0
529,198411,90-99F,0
530,198411,>100F,0
531,198412,20-29F,0
532,198412,30-39F,3
533,198412,40-49F,17
534,198412,50-59F,11
535,198412,60-69F,0
536,198412,70-79F,0
537,198412,80-89F,0
538,198412,90-99F,0
539,198412,>100F,0
540,198501,20-29F,0
541,198501,30-39F,2
542,198501,40-49F,18
543,198501,50-59F,11
544,198501,60-69F,0
545,198501,70-79F,0
546,198501,80-89F,0
547,198501,90-99F,0
548,198501,>100F,0
549,198502,20-29F,0
550,198502,30-39F,0
551,198502,40-49F,1
552,198502,50-59F,11
553,198502,60-69F,12
554,198502,70-79F,4
555,198502,80-89F,0
556,198502,90-99F,0
557,198502,>100F,0
558,198503,20-29F,0
559,198503,30-39F,0
560,198503,40-49F,2
561,198503,50-59F,17
562,198503,60-69F,11
563,198503,70-79F,1
564,198503,80-89F,0
565,198503,90-99F,0
566,198503,>100F,0
567,198504,20-29F,0
568,198504,30-39F,0
569,198504,40-49F,0
570,198504,50-59F,3
571,198504,60-69F,8
572,198504,70-79F,12
573,198504,80-89F,6
574,198504,90-99F,1
575,198504,>100F,0
576,198505,20-29F,0
577,198505,30-39F,0
578,198505,40-49F,0
579,198505,50-59F,0
580,198505,60-69F,13
581,198505,70-79F,13
582,198505,80-89F,5
583,198505,90-99F,0
584,198505,>100F,0
585,198506,20-29F,0
586,198506,30-39F,0
587,198506,40-49F,0
588,198506,50-59F,0
589,198506,60-69F,2
590,198506,70-79F,5
591,198506,80-89F,12
592,198506,90-99F,10
593,198506,>100F,1
594,198507,20-29F,0
595,198507,30-39F,0
596,198507,40-49F,0
597,198507,50-59F,0
598,198507,60-69F,0
599,198507,70-79F,4
600,198507,80-89F,9
601,198507,90-99F,17
602,198507,>100F,1
603,198508,20-29F,0
604,198508,30-39F,0
605,198508,40-49F,0
606,198508,50-59F,0
607,198508,60-69F,0
608,198508,70-79F,9
609,198508,80-89F,15
610,198508,90-99F,7
611,198508,>100F,0
612,198509,20-29F,0
613,198509,30-39F,0
614,198509,40-49F,0
615,198509,50-59F,0
616,198509,60-69F,8
617,198509,70-79F,12
618,198509,80-89F,9
619,198509,90-99F,1
620,198509,>100F,0
621,198510,20-29F,0
622,198510,30-39F,0
623,198510,40-49F,0
624,198510,50-59F,1
625,198510,60-69F,12
626,198510,70-79F,12
627,198510,80-89F,4
628,198510,90-99F,2
629,198510,>100F,0
630,198511,20-29F,0
631,198511,30-39F,0
632,198511,40-49F,8
633,198511,50-59F,15
634,198511,60-69F,1
635,198511,70-79F,6
636,198511,80-89F,0
637,198511,90-99F,0
638,198511,>100F,0
639,198512,20-29F,0
640,198512,30-39F,1
641,198512,40-49F,16
642,198512,50-59F,12
643,198512,60-69F,2
644,198512,70-79F,0
645,198512,80-89F,0
646,198512,90-99F,0
647,198512,>100F,0
648,198601,20-29F,0
649,198601,30-39F,0
650,198601,40-49F,2
651,198601,50-59F,26
652,198601,60-69F,3
653,198601,70-79F,0
654,198601,80-89F,0
655,198601,90-99F,0
656,198601,>100F,0
657,198602,20-29F,0
658,198602,30-39F,0
659,198602,40-49F,0
660,198602,50-59F,15
661,198602,60-69F,12
662,198602,70-79F,1
663,198602,80-89F,0
664,198602,90-99F,0
665,198602,>100F,0
666,198603,20-29F,0
667,198603,30-39F,0
668,198603,40-49F,0
669,198603,50-59F,8
670,198603,60-69F,12
671,198603,70-79F,11
672,198603,80-89F,0
673,198603,90-99F,0
674,198603,>100F,0
675,198604,20-29F,0
676,198604,30-39F,0
677,198604,40-49F,0
678,198604,50-59F,5
679,198604,60-69F,14
680,198604,70-79F,9
681,198604,80-89F,2
682,198604,90-99F,0
683,198604,>100F,0
684,198605,20-29F,0
685,198605,30-39F,0
686,198605,40-49F,0
687,198605,50-59F,2
688,198605,60-69F,9
689,198605,70-79F,10
690,198605,80-89F,9
691,198605,90-99F,1
692,198605,>100F,0
693,198606,20-29F,0
694,198606,30-39F,0
695,198606,40-49F,0
696,198606,50-59F,0
697,198606,60-69F,3
698,198606,70-79F,12
699,198606,80-89F,9
700,198606,90-99F,6
701,198606,>100F,0
702,198607,20-29F,0
703,198607,30-39F,0
704,198607,40-49F,0
705,198607,50-59F,0
706,198607,60-69F,0
707,198607,70-79F,6
708,198607,80-89F,15
709,198607,90-99F,10
710,198607,>100F,0
711,198608,20-29F,0
712,198608,30-39F,0
713,198608,40-49F,0
714,198608,50-59F,0
715,198608,60-69F,0
716,198608,70-79F,3
717,198608,80-89F,18
718,198608,90-99F,10
719,198608,>100F,0
720,198609,20-29F,0
721,198609,30-39F,0
722,198609,40-49F,0
723,198609,50-59F,0
724,198609,60-69F,8
725,198609,70-79F,14
726,198609,80-89F,6
727,198609,90-99F,2
728,198609,>100F,0
729,198610,20-29F,0
730,198610,30-39F,0
731,198610,40-49F,0
732,198610,50-59F,0
733,198610,60-69F,4
734,198610,70-79F,20
735,198610,80-89F,7
736,198610,90-99F,0
737,198610,>100F,0
738,198611,20-29F,0
739,198611,30-39F,0
740,198611,40-49F,0
741,198611,50-59F,3
742,198611,60-69F,20
743,198611,70-79F,7
744,198611,80-89F,0
745,198611,90-99F,0
746,198611,>100F,0
747,198612,20-29F,0
748,198612,30-39F,0
749,198612,40-49F,12
750,198612,50-59F,15
751,198612,60-69F,4
752,198612,70-79F,0
753,198612,80-89F,0
754,198612,90-99F,0
755,198612,>100F,0
756,198701,20-29F,0
757,198701,30-39F,1
758,198701,40-49F,7
759,198701,50-59F,20
760,198701,60-69F,3
761,198701,70-79F,0
762,198701,80-89F,0
763,198701,90-99F,0
764,198701,>100F,0
765,198702,20-29F,0
766,198702,30-39F,0
767,198702,40-49F,1
768,198702,50-59F,12
769,198702,60-69F,15
770,198702,70-79F,0
771,198702,80-89F,0
772,198702,90-99F,0
773,198702,>100F,0
774,198703,20-29F,0
775,198703,30-39F,0
776,198703,40-49F,0
777,198703,50-59F,11
778,198703,60-69F,18
779,198703,70-79F,2
780,198703,80-89F,0
781,198703,90-99F,0
782,198703,>100F,0
783,198704,20-29F,0
784,198704,30-39F,0
785,198704,40-49F,0
786,198704,50-59F,0
787,198704,60-69F,9
788,198704,70-79F,13
789,198704,80-89F,8
790,198704,90-99F,0
791,198704,>100F,0
792,198705,20-29F,0
793,198705,30-39F,0
794,198705,40-49F,0
795,198705,50-59F,1
796,198705,60-69F,11
797,198705,70-79F,6
798,198705,80-89F,5
799,198705,90-99F,8
800,198705,>100F,0
801,198706,20-29F,0
802,198706,30-39F,0
803,198706,40-49F,0
804,198706,50-59F,0
805,198706,60-69F,1
806,198706,70-79F,8
807,198706,80-89F,8
808,198706,90-99F,9
809,198706,>100F,0
810,198707,20-29F,0
811,198707,30-39F,0
812,198707,40-49F,0
813,198707,50-59F,0
814,198707,60-69F,1
815,198707,70-79F,18
816,198707,80-89F,8
817,198707,90-99F,4
818,198707,>100F,0
819,198708,20-29F,0
820,198708,30-39F,0
821,198708,40-49F,0
822,198708,50-59F,0
823,198708,60-69F,0
824,198708,70-79F,10
825,198708,80-89F,13
826,198708,90-99F,8
827,198708,>100F,0
828,198709,20-29F,0
829,198709,30-39F,0
830,198709,40-49F,0
831,198709,50-59F,0
832,198709,60-69F,2
833,198709,70-79F,10
834,198709,80-89F,12
835,198709,90-99F,6
836,198709,>100F,0
837,198710,20-29F,0
838,198710,30-39F,0
839,198710,40-49F,0
840,198710,50-59F,0
841,198710,60-69F,9
842,198710,70-79F,15
843,198710,80-89F,2
844,198710,90-99F,5
845,198710,>100F,0
846,198711,20-29F,0
847,198711,30-39F,0
848,198711,40-49F,0
849,198711,50-59F,18
850,198711,60-69F,12
851,198711,70-79F,0
852,198711,80-89F,0
853,198711,90-99F,0
854,198711,>100F,0
855,198712,20-29F,0
856,198712,30-39F,0
857,198712,40-49F,14
858,198712,50-59F,14
859,198712,60-69F,3
860,198712,70-79F,0
861,198712,80-89F,0
862,198712,90-99F,0
863,198712,>100F,0
864,198801,20-29F,0
865,198801,30-39F,2
866,198801,40-49F,3
867,198801,50-59F,23
868,198801,60-69F,3
869,198801,70-79F,0
870,198801,80-89F,0
871,198801,90-99F,0
872,198801,>100F,0
873,198802,20-29F,0
874,198802,30-39F,0
875,198802,40-49F,0
876,198802,50-59F,8
877,198802,60-69F,21
878,198802,70-79F,0
879,198802,80-89F,0
880,198802,90-99F,0
881,198802,>100F,0
882,198803,20-29F,0
883,198803,30-39F,0
884,198803,40-49F,0
885,198803,50-59F,5
886,198803,60-69F,15
887,198803,70-79F,10
888,198803,80-89F,1
889,198803,90-99F,0
890,198803,>100F,0
891,198804,20-29F,0
892,198804,30-39F,0
893,198804,40-49F,0
894,198804,50-59F,7
895,198804,60-69F,12
896,198804,70-79F,9
897,198804,80-89F,2
898,198804,90-99F,0
899,198804,>100F,0
900,198805,20-29F,0
901,198805,30-39F,0
902,198805,40-49F,0
903,198805,50-59F,3
904,198805,60-69F,10
905,198805,70-79F,11
906,198805,80-89F,4
907,198805,90-99F,3
908,198805,>100F,0
909,198806,20-29F,0
910,198806,30-39F,0
911,198806,40-49F,0
912,198806,50-59F,0
913,198806,60-69F,6
914,198806,70-79F,8
915,198806,80-89F,11
916,198806,90-99F,5
917,198806,>100F,0
918,198807,20-29F,0
919,198807,30-39F,0
920,198807,40-49F,0
921,198807,50-59F,0
922,198807,60-69F,0
923,198807,70-79F,3
924,198807,80-89F,9
925,198807,90-99F,17
926,198807,>100F,2
927,198808,20-29F,0
928,198808,30-39F,0
929,198808,40-49F,0
930,198808,50-59F,0
931,198808,60-69F,1
932,198808,70-79F,6
933,198808,80-89F,13
934,198808,90-99F,11
935,198808,>100F,0
936,198809,20-29F,0
937,198809,30-39F,0
938,198809,40-49F,0
939,198809,50-59F,0
940,198809,60-69F,1
941,198809,70-79F,9
942,198809,80-89F,14
943,198809,90-99F,4
944,198809,>100F,2
945,198810,20-29F,0
946,198810,30-39F,0
947,198810,40-49F,0
948,198810,50-59F,0
949,198810,60-69F,11
950,198810,70-79F,10
951,198810,80-89F,10
952,198810,90-99F,0
953,198810,>100F,0
954,198811,20-29F,0
955,198811,30-39F,0
956,198811,40-49F,0
957,198811,50-59F,19
958,198811,60-69F,9
959,198811,70-79F,1
960,198811,80-89F,1
961,198811,90-99F,0
962,198811,>100F,0
963,198812,20-29F,0
964,198812,30-39F,1
965,198812,40-49F,12
966,198812,50-59F,9
967,198812,60-69F,9
968,198812,70-79F,0
969,198812,80-89F,0
970,198812,90-99F,0
971,198812,>100F,0
972,198901,20-29F,0
973,198901,30-39F,0
974,198901,40-49F,12
975,198901,50-59F,15
976,198901,60-69F,4
977,198901,70-79F,0
978,198901,80-89F,0
979,198901,90-99F,0
980,198901,>100F,0
981,198902,20-29F,0
982,198902,30-39F,4
983,198902,40-49F,5
984,198902,50-59F,11
985,198902,60-69F,8
986,198902,70-79F,0
987,198902,80-89F,0
988,198902,90-99F,0
989,198902,>100F,0
990,198903,20-29F,0
991,198903,30-39F,0
992,198903,40-49F,1
993,198903,50-59F,9
994,198903,60-69F,21
995,198903,70-79F,0
996,198903,80-89F,0
997,198903,90-99F,0
998,198903,>100F,0
999,198904,20-29F,0
1000,198904,30-39F,0
1001,198904,40-49F,0
1002,198904,50-59F,2
1003,198904,60-69F,11
1004,198904,70-79F,12
1005,198904,80-89F,5
1006,198904,90-99F,0
1007,198904,>100F,0
1008,198905,20-29F,0
1009,198905,30-39F,0
1010,198905,40-49F,0
1011,198905,50-59F,2
1012,198905,60-69F,10
1013,198905,70-79F,11
1014,198905,80-89F,8
1015,198905,90-99F,0
1016,198905,>100F,0
1017,198906,20-29F,0
1018,198906,30-39F,0
1019,198906,40-49F,0
1020,198906,50-59F,0
1021,198906,60-69F,6
1022,198906,70-79F,11
1023,198906,80-89F,10
1024,198906,90-99F,3
1025,198906,>100F,0
1026,198907,20-29F,0
1027,198907,30-39F,0
1028,198907,40-49F,0
1029,198907,50-59F,0
1030,198907,60-69F,0
1031,198907,70-79F,6
1032,198907,80-89F,14
1033,198907,90-99F,10
1034,198907,>100F,1
1035,198908,20-29F,0
1036,198908,30-39F,0
1037,198908,40-49F,0
1038,198908,50-59F,0
1039,198908,60-69F,0
1040,198908,70-79F,7
1041,198908,80-89F,20
1042,198908,90-99F,4
1043,198908,>100F,0
1044,198909,20-29F,0
1045,198909,30-39F,0
1046,198909,40-49F,0
1047,198909,50-59F,0
1048,198909,60-69F,4
1049,198909,70-79F,13
1050,198909,80-89F,10
1051,198909,90-99F,3
1052,198909,>100F,0
1053,198910,20-29F,0
1054,198910,30-39F,0
1055,198910,40-49F,0
1056,198910,50-59F,1
1057,198910,60-69F,14
1058,198910,70-79F,9
1059,198910,80-89F,7
1060,198910,90-99F,0
1061,198910,>100F,0
1062,198911,20-29F,0
1063,198911,30-39F,0
1064,198911,40-49F,1
1065,198911,50-59F,8
1066,198911,60-69F,18
1067,198911,70-79F,3
1068,198911,80-89F,0
1069,198911,90-99F,0
1070,198911,>100F,0
1071,198912,20-29F,0
1072,198912,30-39F,1
1073,198912,40-49F,10
1074,198912,50-59F,16
1075,198912,60-69F,4
1076,198912,70-79F,0
1077,198912,80-89F,0
1078,198912,90-99F,0
1079,198912,>100F,0
1080,199001,20-29F,0
1081,199001,30-39F,0
1082,199001,40-49F,3
1083,199001,50-59F,26
1084,199001,60-69F,2
1085,199001,70-79F,0
1086,199001,80-89F,0
1087,199001,90-99F,0
1088,199001,>100F,0
1089,199002,20-29F,0
1090,199002,30-39F,0
1091,199002,40-49F,6
1092,199002,50-59F,16
1093,199002,60-69F,6
1094,199002,70-79F,0
1095,199002,80-89F,0
1096,199002,90-99F,0
1097,199002,>100F,0
1098,199003,20-29F,0
1099,199003,30-39F,0
1100,199003,40-49F,0
1101,199003,50-59F,13
1102,199003,60-69F,9
1103,199003,70-79F,9
1104,199003,80-89F,0
1105,199003,90-99F,0
1106,199003,>100F,0
1107,199004,20-29F,0
1108,199004,30-39F,0
1109,199004,40-49F,0
1110,199004,50-59F,1
1111,199004,60-69F,13
1112,199004,70-79F,12
1113,199004,80-89F,4
1114,199004,90-99F,0
1115,199004,>100F,0
1116,199005,20-29F,0
1117,199005,30-39F,0
1118,199005,40-49F,0
1119,199005,50-59F,3
1120,199005,60-69F,14
1121,199005,70-79F,9
1122,199005,80-89F,4
1123,199005,90-99F,1
1124,199005,>100F,0
1125,199006,20-29F,0
1126,199006,30-39F,0
1127,199006,40-49F,0
1128,199006,50-59F,0
1129,199006,60-69F,1
1130,199006,70-79F,17
1131,199006,80-89F,8
1132,199006,90-99F,3
1133,199006,>100F,1
1134,199007,20-29F,0
1135,199007,30-39F,0
1136,199007,40-49F,0
1137,199007,50-59F,0
1138,199007,60-69F,0
1139,199007,70-79F,7
1140,199007,80-89F,18
1141,199007,90-99F,6
1142,199007,>100F,0
1143,199008,20-29F,0
1144,199008,30-39F,0
1145,199008,40-49F,0
1146,199008,50-59F,0
1147,199008,60-69F,1
1148,199008,70-79F,11
1149,199008,80-89F,12
1150,199008,90-99F,6
1151,199008,>100F,1
1152,199009,20-29F,0
1153,199009,30-39F,0
1154,199009,40-49F,0
1155,199009,50-59F,0
1156,199009,60-69F,0
1157,199009,70-79F,12
1158,199009,80-89F,14
1159,199009,90-99F,4
1160,199009,>100F,0
1161,199010,20-29F,0
