YearMonth,temp_bins,0
200905,>100F,0
200906,30-39F,0
200906,40-49F,0
200906,50-59F,0
200906,60-69F,14
200906,70-79F,7
200906,80-89F,6
200906,90-99F,3
200906,>100F,0
200907,30-39F,0
200907,40-49F,0
200907,50-59F,0
200907,60-69F,0
200907,70-79F,19
200907,80-89F,7
200907,90-99F,5
200907,>100F,0
200908,30-39F,0
200908,40-49F,0
200908,50-59F,0
200908,60-69F,1
200908,70-79F,9
200908,80-89F,16
200908,90-99F,5
200908,>100F,0
200909,30-39F,0
200909,40-49F,0
200909,50-59F,0
200909,60-69F,1
200909,70-79F,10
200909,80-89F,11
200909,90-99F,8
200909,>100F,0
200910,30-39F,0
200910,40-49F,0
200910,50-59F,1
200910,60-69F,17
200910,70-79F,12
200910,80-89F,1
200910,90-99F,0
200910,>100F,0
200911,30-39F,0
200911,40-49F,0
200911,50-59F,9
200911,60-69F,18
200911,70-79F,3
200911,80-89F,0
200911,90-99F,0
200911,>100F,0
200912,30-39F,0
200912,40-49F,7
200912,50-59F,22
200912,60-69F,2
200912,70-79F,0
200912,80-89F,0
200912,90-99F,0
200912,>100F,0
